sgg_cd,apt_seq,exclu_use_ar,area_status,kapt_code,kapt_area,households,group_id,group_label,group_areas,apt_nm
11470,11470-5271,59.87,면적 매칭,A10027375,59.87,22,59.87,60,59.87|59.95,목동힐스테이트
11470,11470-5271,59.95,면적 매칭,A10027375,59.95,140,59.87,60,59.87|59.95,목동힐스테이트
11470,11470-5271,84.88,면적 매칭,A10027375,84.88,170,84.88,85,84.88|84.93|84.98,목동힐스테이트
11470,11470-5271,84.93,면적 매칭,A10027375,84.93,80,84.88,85,84.88|84.93|84.98,목동힐스테이트
11470,11470-5271,84.98,면적 매칭,A10027375,84.98,327,84.88,85,84.88|84.93|84.98,목동힐스테이트
11470,11470-5271,100.84,면적 매칭,A10027375,100.84,77,100.84,101,100.84,목동힐스테이트
11470,11470-5271,113.62,면적 매칭,A10027375,113.62,25,113.62,114,113.62|113.68,목동힐스테이트
11470,11470-5271,113.68,면적 매칭,A10027375,113.68,52,113.62,114,113.62|113.68,목동힐스테이트
11470,11470-5271,155.77,면적 매칭,A10027375,155.77,3,155.77,156,155.77,목동힐스테이트
11470,11470-53,78.58,K-apt 면적정보 없음,,,,78.58,79,78.58,연지프로빌
11470,11470-53,103.52,K-apt 면적정보 없음,,,,103.52,104,103.52,연지프로빌
11470,11470-5311,70.2,K-apt 면적정보 없음,,,,70.2,70,70.2,목동신세계아파트
11470,11470-5318,74.97,K-apt 면적정보 없음,,,,74.97,75,74.97,신정숲속마을
11470,11470-5318,84.99,K-apt 면적정보 없음,,,,84.99,85,84.99,신정숲속마을
11470,11470-5354,53.74,K-apt 면적정보 없음,,,,53.74,54,53.74,온누리베일리
11470,11470-5354,72.52,K-apt 면적정보 없음,,,,72.52,73,72.52,온누리베일리
11470,11470-5380,14.02,K-apt 면적정보 없음,,,,14.02,14,14.02,목동경동미르웰
11470,11470-54,76.58,K-apt 면적정보 없음,,,,76.58,77,76.58,두레
11470,11470-5416,42.56,K-apt 면적정보 없음,,,,42.56,43,42.56,라온미브아파트
11470,11470-55,50.5,K-apt 면적정보 없음,,,,50.5,51,50.5,삼성(528-7)
11470,11470-55,65.87,K-apt 면적정보 없음,,,,65.87,66,65.87,삼성(528-7)
11470,11470-55,69.53,K-apt 면적정보 없음,,,,69.53,70,69.53,삼성(528-7)
11470,11470-55,76,K-apt 면적정보 없음,,,,76,76,76,삼성(528-7)
11470,11470-5515,59.984,면적 매칭,A10026023,59.984,101,59.984,60,59.984|59.9846,목동롯데캐슬마에스트로
11470,11470-5515,59.9846,면적 매칭,A10026023,59.9846,119,59.984,60,59.984|59.9846,목동롯데캐슬마에스트로
11470,11470-5515,77.2609,면적 매칭,A10026023,77.2609,10,77.0731,77,77.0731|77.2609,목동롯데캐슬마에스트로
11470,11470-5515,84.9779,면적 매칭,A10026023,84.9779,158,84.9779,85,84.9779,목동롯데캐슬마에스트로
11470,11470-5515,101.8223,면적 매칭,A10026023,101.8223,16,101.8223,102,101.8223,목동롯데캐슬마에스트로
11470,11470-5547,84.926,면적 매칭,A10025729,84.926,34,84.926,85,84.926|84.949|84.977|84.987|84.993,목동파크자이(101동~108동)
11470,11470-5547,84.949,면적 매칭,A10025729,84.949,14,84.926,85,84.926|84.949|84.977|84.987|84.993,목동파크자이(101동~108동)
11470,11470-5547,84.977,면적 매칭,A10025729,84.977,190,84.926,85,84.926|84.949|84.977|84.987|84.993,목동파크자이(101동~108동)
11470,11470-5547,84.987,면적 매칭,A10025729,84.987,10,84.926,85,84.926|84.949|84.977|84.987|84.993,목동파크자이(101동~108동)
11470,11470-5547,84.993,면적 매칭,A10025729,84.993,99,84.926,85,84.926|84.949|84.977|84.987|84.993,목동파크자이(101동~108동)
11470,11470-5547,94.04,면적 매칭,A10025729,94.04,7,94.012,94,94.012|94.04,목동파크자이(101동~108동)
11470,11470-5551,66.88,K-apt 면적정보 없음,,,,66.88,67,66.88,목동벨로스주상복합
11470,11470-5551,71.47,K-apt 면적정보 없음,,,,71.47,71,71.47,목동벨로스주상복합
11470,11470-5584,33.59,K-apt 면적정보 없음,,,,33.59,34,33.59,양천홈타운1차
11470,11470-5584,34.73,K-apt 면적정보 없음,,,,34.73,35,34.73,양천홈타운1차
11470,11470-5584,36.4,K-apt 면적정보 없음,,,,36.4,36,36.4,양천홈타운1차
11470,11470-5584,45.31,K-apt 면적정보 없음,,,,45.31,45,45.31,양천홈타운1차
11470,11470-5595,24.91,K-apt 면적정보 없음,,,,24.91,25,24.91,목동에버하임
11470,11470-5595,39.82,K-apt 면적정보 없음,,,,39.82,40,39.82,목동에버하임
11470,11470-5595,41.06,K-apt 면적정보 없음,,,,41.06,41,41.06,목동에버하임
11470,11470-56,84.8,K-apt 면적정보 없음,,,,84.8,85,84.8|84.87,목동효성
11470,11470-56,84.87,K-apt 면적정보 없음,,,,84.8,85,84.8|84.87,목동효성
11470,11470-56,111.33,K-apt 면적정보 없음,,,,111.33,111,111.33,목동효성
11470,11470-5604,29.65,K-apt 면적정보 없음,,,,29.65,30,29.65,양천홈타운2차아파트
11470,11470-5604,33.95,K-apt 면적정보 없음,,,,33.95,34,33.95,양천홈타운2차아파트
11470,11470-5604,38.48,K-apt 면적정보 없음,,,,38.48,38,38.48,양천홈타운2차아파트
11470,11470-5604,40.32,K-apt 면적정보 없음,,,,40.32,40,40.32,양천홈타운2차아파트
11470,11470-5604,42.78,K-apt 면적정보 없음,,,,42.78,43,42.78,양천홈타운2차아파트
11470,11470-5604,45.66,K-apt 면적정보 없음,,,,45.66,46,45.66,양천홈타운2차아파트
11470,11470-5614,48.31,K-apt 면적정보 없음,,,,48.31,48,48.31,스위트드림아파트
11470,11470-5614,52.16,K-apt 면적정보 없음,,,,52.16,52,52.16,스위트드림아파트
11470,11470-5618,52.82,K-apt 면적정보 없음,,,,52.82,53,52.82,스카이캐슬아파트(512-8)
11470,11470-5627,59.68,K-apt 면적정보 없음,,,,59.68,60,59.68|59.88|59.97,목동센트럴아이파크위브1단지
11470,11470-5627,59.88,K-apt 면적정보 없음,,,,59.68,60,59.68|59.88|59.97,목동센트럴아이파크위브1단지
11470,11470-5627,59.97,K-apt 면적정보 없음,,,,59.68,60,59.68|59.88|59.97,목동센트럴아이파크위브1단지
11470,11470-5627,84.96,K-apt 면적정보 없음,,,,84.96,85,84.96|84.97|84.98,목동센트럴아이파크위브1단지
11470,11470-5627,84.97,K-apt 면적정보 없음,,,,84.96,85,84.96|84.97|84.98,목동센트럴아이파크위브1단지
11470,11470-5627,84.98,K-apt 면적정보 없음,,,,84.96,85,84.96|84.97|84.98,목동센트럴아이파크위브1단지
11470,11470-5628,52.85,K-apt 면적정보 없음,,,,52.85,53,52.85|52.96,목동센트럴아이파크위브2단지
11470,11470-5628,52.96,K-apt 면적정보 없음,,,,52.85,53,52.85|52.96,목동센트럴아이파크위브2단지
11470,11470-5628,59.68,K-apt 면적정보 없음,,,,59.68,60,59.68|59.88|59.97,목동센트럴아이파크위브2단지
11470,11470-5628,59.88,K-apt 면적정보 없음,,,,59.68,60,59.68|59.88|59.97,목동센트럴아이파크위브2단지
11470,11470-5628,59.97,K-apt 면적정보 없음,,,,59.68,60,59.68|59.88|59.97,목동센트럴아이파크위브2단지
11470,11470-5628,84.96,K-apt 면적정보 없음,,,,84.96,85,84.96|84.97|84.98,목동센트럴아이파크위브2단지
11470,11470-5628,84.97,K-apt 면적정보 없음,,,,84.96,85,84.96|84.97|84.98,목동센트럴아이파크위브2단지
