sgg_cd,apt_seq,apt_nm,road_key,fail_reason
11710,11710-295,동부화이트빌(2동),송파대로14길 11,K-apt 마스터에 없음
11710,11710-296,정산파크뷰,양재대로68길 9,K-apt 마스터에 없음
11710,11710-297,동원아이파크,삼전로4길 4-12,K-apt 마스터에 없음
11710,11710-298,"가락3차쌍용스윗닷홈101동,102동",송이로21길 23,K-apt 마스터에 없음
11710,11710-299,가락3차쌍용스윗닷홈(103동),송이로19길 12-3,K-apt 마스터에 없음
11710,11710-300,두산위브,송파대로30길 16,K-apt 마스터에 없음
11710,11710-302,청솔,송이로23길 30-19,K-apt 마스터에 없음
11710,11710-33,현대레이크빌1,석촌호수로 284,K-apt 마스터에 없음
11710,11710-34,호수,백제고분로45길 27,K-apt 마스터에 없음
11710,11710-358,삼형아파트,새말로 139,K-apt 마스터에 없음
11710,11710-359,선경쉐르빌(106-15),송이로30길 25,K-apt 마스터에 없음
11710,11710-36,힐스빌,백제고분로44길 64,K-apt 마스터에 없음
11710,11710-360,선경쉐르빌(106-23),송이로30길 23,K-apt 마스터에 없음
11710,11710-363,문정그린,송이로 264,K-apt 마스터에 없음
11710,11710-37,송파,송파대로36길 5-8,K-apt 마스터에 없음
11710,11710-39,예명,송파대로37길 80,K-apt 마스터에 없음
11710,11710-41,현대1,백제고분로22길 39,K-apt 마스터에 없음
11710,11710-418,칼라,올림픽로45길 26,K-apt 마스터에 없음
11710,11710-420,한양,삼전로4길 4-28,K-apt 마스터에 없음
11710,11710-422,카나피아,오금로34길 57,K-apt 마스터에 없음
11710,11710-425,아키죤아파트1동,송파대로24길 5-13,K-apt 마스터에 없음
11710,11710-426,프라임,동남로11길 21,K-apt 마스터에 없음
11710,11710-428,대련,동남로20길 3,K-apt 마스터에 없음
11710,11710-429,주성파크빌,오금로44가길 7,K-apt 마스터에 없음
11710,11710-43,현대파크빌,중대로 174,K-apt 마스터에 없음
11710,11710-430,금홍해오름,오금로44가길 7-25,K-apt 마스터에 없음
11710,11710-431,우민-늘푸른아파트,문정로 167,K-apt 마스터에 없음
11710,11710-432,동구햇살,문정로13길 7,K-apt 마스터에 없음
11710,11710-433,보라뷰,송이로30길 37,K-apt 마스터에 없음
11710,11710-434,대림미소나눔,송이로36길 42-10,K-apt 마스터에 없음
11710,11710-435,윈저하우스,마천로 12,K-apt 마스터에 없음
11710,11710-436,혜성공원(101동),동남로23가길 36,K-apt 마스터에 없음
11710,11710-438,청솔,오금로 550,K-apt 마스터에 없음
11710,11710-441,한양파크뷰,송이로 14,K-apt 마스터에 없음
11710,11710-442,동승,백제고분로32길 18,K-apt 마스터에 없음
11710,11710-445,한성나이스빌,마천로 16,K-apt 마스터에 없음
11710,11710-46,그린아파트,양재대로68길 3-21,K-apt 마스터에 없음
11710,11710-5,대아(제101상가동),풍성로 52,K-apt 마스터에 없음
11710,11710-52,동부썬빌,중대로 101,K-apt 마스터에 없음
11710,11710-54,삼성프라자,오금로44길 10,K-apt 마스터에 없음
11710,11710-5571,잠실월드메르디앙,올림픽로 74,K-apt 마스터에 없음
11710,11710-5598,레이크해모로,오금로 126,K-apt 마스터에 없음
11710,11710-5607,로쟌뷰,석촌호수로 188,K-apt 마스터에 없음
11710,11710-5652,송파Nsuite,송파대로28길 35,K-apt 마스터에 없음
11710,11710-5655,동궁리치웰(102동),오금로44길 47,K-apt 마스터에 없음
11710,11710-5660,예그리나(1동),새말로5길 4-15,K-apt 마스터에 없음
11710,11710-5670,보미리즌빌(102동),가락로36길 5-20,K-apt 마스터에 없음
11710,11710-5677,쌍용스위닷홈(201동),중대로 293,K-apt 마스터에 없음
11710,11710-5679,쌍용스윗닷홈(401동),중대로 289,K-apt 마스터에 없음
11710,11710-5731,뉴파크플러스,올림픽로32길 57-6,K-apt 마스터에 없음
11710,11710-5750,파라다이스빌(40-0),올림픽로 366,K-apt 마스터에 없음
11710,11710-5779,쌍용스윗닷홈거여역1차,오금로62길 10,K-apt 마스터에 없음
11710,11710-5790,정우아트빌B,가락로36길 5-8,K-apt 마스터에 없음
11710,11710-5797,동성아파트(101동),송이로17길 50-16,K-apt 마스터에 없음
11710,11710-5799,동성아파트(103동),송이로17길 46-23,K-apt 마스터에 없음
11710,11710-58,신한빌라트-신한미지엔,동남로13길 33,K-apt 마스터에 없음
11710,11710-5877,한승,위례성대로 76,K-apt 마스터에 없음
11710,11710-5904,베스트휴,가락로3길 3-16,K-apt 마스터에 없음
11710,11710-5926,쌍용스윗닷홈2차,오금로 512,K-apt 마스터에 없음
11710,11710-5935,하늘공원(69-5),삼학사로1길 40,K-apt 마스터에 없음
11710,11710-5955,트윈팰리스(101동),새말로 176,K-apt 마스터에 없음
11710,11710-5958,자이파인빌(101동),송파대로14길 8,K-apt 마스터에 없음
11710,11710-5968,미켈란호수가,석촌호수로 230,K-apt 마스터에 없음
11710,11710-5969,밀란체1,가락로3길 3-24,K-apt 마스터에 없음
11710,11710-5995,몽촌(아),올림픽로32길 49-12,K-apt 마스터에 없음
11710,11710-5998,광명아파트,백제고분로48나길 7-17,K-apt 마스터에 없음
11710,11710-6,동아한가람1,한가람로 446,K-apt 마스터에 없음
11710,11710-60,예일,양재대로60길 11,K-apt 마스터에 없음
11710,11710-6001,해동아파트B동(134-22),가락로36길 9-21,K-apt 마스터에 없음
11710,11710-6002,그랑밸리(64),성내천로8가길 1,K-apt 마스터에 없음
11710,11710-6006,자이파인빌(102동),송파대로14길 12,K-apt 마스터에 없음
11710,11710-6011,석촌동효신아파트,석촌호수로18길 8-52,K-apt 마스터에 없음
11710,11710-6088,가락스타클래스,오금로 306,K-apt 마스터에 없음
11710,11710-6099,송파N-suite,풍성로14길 33,K-apt 마스터에 없음
11710,11710-6102,에스디펠리체,동남로14길 23-9,K-apt 마스터에 없음
11710,11710-6164,아르누보팰리스,석촌호수로 258,K-apt 마스터에 없음
11710,11710-6174,골드팰리스아파트,동남로17길 15,K-apt 마스터에 없음
11710,11710-62,이연파레스,송파대로30길 11,K-apt 마스터에 없음
11710,11710-6200,미랜드퀸,풍성로14길 32,K-apt 마스터에 없음
11710,11710-6285,케이앤피상상,풍성로6가길 7,K-apt 마스터에 없음
11710,11710-6291,송파자연채,성내천로 133,K-apt 마스터에 없음
11710,11710-64,청공빌딩주상복합-현대빌리지,동남로 161,K-apt 마스터에 없음
11710,11710-6423,광남캐스빌,문정로 261,K-apt 마스터에 없음
11710,11710-6424,올림픽파크센트레빌,양재대로72길 5,K-apt 마스터에 없음
11710,11710-6427,로즈힐파크(A동),송이로26길 18,K-apt 마스터에 없음
11710,11710-65,풍림1,동남로9길 39,K-apt 마스터에 없음
11710,11710-6509,파크인-수,백제고분로 187,K-apt 마스터에 없음
11710,11710-66,프라임레지던스,오금로44길 57,K-apt 마스터에 없음
11710,11710-6627,금강캐스빌,풍성로25나길 16-1,K-apt 마스터에 없음
11710,11710-6677,송파파인타운12단지,송파대로8길 42,K-apt 마스터에 없음
11710,11710-70,현대(60동),오금로38길 5-19,K-apt 마스터에 없음
11710,11710-7019,그랑밸리(119-27),마천로 181,K-apt 마스터에 없음
11710,11710-7249,레이크시티,삼전로8길 8,K-apt 마스터에 없음
11710,11710-73,현대7,오금로44가길 27,K-apt 마스터에 없음
11710,11710-76,동궁리치웰(101동),오금로44길 51,K-apt 마스터에 없음
11710,11710-77,신한에스빌-미지엔,동남로13길 37,K-apt 마스터에 없음
11710,11710-7815,한주리버뷰,마천로 243,K-apt 마스터에 없음
11710,11710-79,동부화이트빌,새말로5길 18,K-apt 마스터에 없음
11710,11710-8107,위례2차아이파크,위례광장로 230,K-apt 마스터에 없음
11710,11710-82,문정동아,문정로5길 13,K-apt 마스터에 없음
11710,11710-8217,하이파크아파트,삼전로2길 27,K-apt 마스터에 없음
11710,11710-8269,올림픽파크리움,백제고분로 505,K-apt 마스터에 없음
11710,11710-8306,위례중앙푸르지오2단지,위례광장로 290,K-apt 마스터에 없음
11710,11710-8320,한영해시안아파트,백제고분로19길 23,K-apt 마스터에 없음
11710,11710-84,크로바맨션,송이로36길 2,K-apt 마스터에 없음
11710,11710-8428,진넥스베르디엠,동남로 234,K-apt 마스터에 없음
11710,11710-8474,엘리시움아파트,중대로35길 13,K-apt 마스터에 없음
11710,11710-85,현대,송이로34길 26,K-apt 마스터에 없음
11710,11710-8557,대성골드클래스,거마로 102,K-apt 마스터에 없음
11710,11710-8667,트윈레이크팰리스빌,백제고분로45길 40,K-apt 마스터에 없음
11710,11710-8684,에이메스더리버송파,백제고분로22길 38-13,K-apt 마스터에 없음
11710,11710-8754,동광팰리스,오금로11길 63-13,K-apt 마스터에 없음
11710,11710-8763,송파건원여미지아파트,마천로35길 12,K-apt 마스터에 없음
11710,11710-88,현대2,송파대로16길 12,K-apt 마스터에 없음
11710,11710-8841,한영해시안아파트,오금로32길 35,K-apt 마스터에 없음
11710,11710-9,신동아파밀리에,풍성로6길 15,K-apt 마스터에 없음
11710,11710-90,인택,새말로 185,K-apt 마스터에 없음
11710,11710-9044,에비뉴잠실,오금로11길 47-16,K-apt 마스터에 없음
11710,11710-9055,더원센트럴,위례성대로2길 13,K-apt 마스터에 없음
11710,11710-9084,이스턴잠실,오금로11길 43-16,K-apt 마스터에 없음
11710,11710-9188,앙시레이크타워,도곡로 450,K-apt 마스터에 없음
11710,11710-9227,NS파인트리,백제고분로7길 41,K-apt 마스터에 없음
11710,11710-9257,더뷰21,동남로 312,K-apt 마스터에 없음
11710,11710-9292,트리니엘,가락로39길 5,K-apt 마스터에 없음
11710,11710-93,방이금호어울림,위례성대로8길 28,K-apt 마스터에 없음
11710,11710-9304,테라펠리체송파,동남로 240-6,K-apt 마스터에 없음
11710,11710-9308,에스아이팰리스송파올림픽공원,양재대로 1158,K-apt 마스터에 없음
11710,11710-9400,강남팰리스,송이로 141,K-apt 마스터에 없음
11710,11710-9480,올림픽포레다움아파트,위례성대로6길 30-11,K-apt 마스터에 없음
11710,11710-95,대양코리아나타워,위례성대로 114,K-apt 마스터에 없음
11710,11710-9577,송파포트힐한샘인사이드,백제고분로46길 31-21,K-apt 마스터에 없음
11710,11710-9597,디벨라지오,오금로27길 50,K-apt 마스터에 없음
11710,11710-9611,송파파밀리에더퍼스트,송이로4길 15,K-apt 마스터에 없음
11710,11710-9620,송파센텀레이크,백제고분로45길 17-9,K-apt 마스터에 없음
11710,11710-9623,이트리움송파(281-4),풍성로14길 40,K-apt 마스터에 없음
11710,11710-9645,루컴스힐더테라스,백제고분로37길 2,K-apt 마스터에 없음
11710,11710-9654,잠실라펜앤,위례성대로6길 30-9,K-apt 마스터에 없음
11710,11710-9656,올림픽레아아파트,토성로19길 1,K-apt 마스터에 없음
11710,11710-97,신동아타워,오금로11길 33,K-apt 마스터에 없음
11710,11710-99,아크로빌,오금로17길 13,K-apt 마스터에 없음
11740,11740-100,한건,상암로3길 54,K-apt 마스터에 없음
11740,11740-102,한양그린,아리수로 64,K-apt 마스터에 없음
11740,11740-104,정산(103동),올림픽로104길 20,K-apt 마스터에 없음
11740,11740-105,한강포스파크,고덕로19길 30,K-apt 마스터에 없음
11740,11740-106,영상라이브센스,고덕로23길 13-19,K-apt 마스터에 없음
11740,11740-107,대명,고덕로25길 13-11,K-apt 마스터에 없음
11740,11740-109,메이저(474-21),암사13길 7,K-apt 마스터에 없음
11740,11740-110,동원베네스트,고덕로 52-11,K-apt 마스터에 없음
11740,11740-111,대송,올림픽로104길 17,K-apt 마스터에 없음
11740,11740-112,풍천,올림픽로104길 21,K-apt 마스터에 없음
11740,11740-114,강동네스빌,강동대로53길 43,K-apt 마스터에 없음
11740,11740-115,광남캐스빌(448-5),성안로 7-7,K-apt 마스터에 없음
11740,11740-116,동남1,양재대로81길 76,K-apt 마스터에 없음
11740,11740-117,동방,양재대로95길 74,K-apt 마스터에 없음
11740,11740-118,동아1,풍성로54길 12-11,K-apt 마스터에 없음
11740,11740-119,동아2,양재대로91길 47,K-apt 마스터에 없음
11740,11740-12,중앙,상암로47길 80-16,K-apt 마스터에 없음
11740,11740-120,동일상가,풍성로56길 15,K-apt 마스터에 없음
11740,11740-122,메이저,양재대로87길 18,K-apt 마스터에 없음
11740,11740-124,백룡도원,양재대로85길 55,K-apt 마스터에 없음
11740,11740-125,삼성파크타워,강동대로 143,K-apt 마스터에 없음
11740,11740-126,삼진,양재대로91나길 44,K-apt 마스터에 없음
11740,11740-127,새한올림픽,성내로6다길 115,K-apt 마스터에 없음
11740,11740-128,선광,성내로14길 18,K-apt 마스터에 없음
11740,11740-129,성내동삼성아파트,풍성로 128,K-apt 마스터에 없음
11740,11740-13,명일진로,동남로73길 26,K-apt 마스터에 없음
11740,11740-131,센츄럴(438-2),강동대로53길 58,K-apt 마스터에 없음
11740,11740-132,센츄럴(438-6),양재대로91가길 70,K-apt 마스터에 없음
11740,11740-133,스위트빌(435-10),성안로 26,K-apt 마스터에 없음
11740,11740-135,일심,풍성로55길 52,K-apt 마스터에 없음
11740,11740-136,중명,강동대로51길 75,K-apt 마스터에 없음
11740,11740-1366,경지리버캐슬,상암로4가길 48,K-apt 마스터에 없음
11740,11740-138,중앙하이츠,양재대로95길 53,K-apt 마스터에 없음
11740,11740-139,청구빌라트,강동대로 143-16,K-apt 마스터에 없음
11740,11740-140,코랜드빌리지,성안로3길 51,K-apt 마스터에 없음
11740,11740-143,태천,풍성로52길 14,K-apt 마스터에 없음
11740,11740-145,한독,성내로18길 9,K-apt 마스터에 없음
11740,11740-146,한솔애리즈1,풍성로 191,K-apt 마스터에 없음
11740,11740-148,현대상가,성안로 109,K-apt 마스터에 없음
11740,11740-149,현대제이드,강동대로 155,K-apt 마스터에 없음
11740,11740-153,한강훼미리,풍성로 197,K-apt 마스터에 없음
11740,11740-154,오륜하이츠,강동대로53길 28,K-apt 마스터에 없음
11740,11740-156,동남2,양재대로91나길 94,K-apt 마스터에 없음
11740,11740-157,동원2,성내로6가길 29,K-apt 마스터에 없음
11740,11740-158,동원,성내로6나길 27,K-apt 마스터에 없음
11740,11740-159,광남캐스빌(510-1),풍성로 147-14,K-apt 마스터에 없음
11740,11740-160,노블네스트,성내로 63,K-apt 마스터에 없음
11740,11740-161,원다빌2,천호대로162길 73,K-apt 마스터에 없음
11740,11740-162,영풍마드레빌,성내로6다길 15,K-apt 마스터에 없음
11740,11740-163,한솔브리즈,양재대로81길 90,K-apt 마스터에 없음
11740,11740-164,코오롱2,올림픽로 572,K-apt 마스터에 없음
11740,11740-165,경보그레이스힐,풍성로53길 40,K-apt 마스터에 없음
11740,11740-168,대명사이버아파트,양재대로123길 31,K-apt 마스터에 없음
11740,11740-17,삼보힐아파트,구천면로65길 12,K-apt 마스터에 없음
11740,11740-174,우정아파트,양재대로125길 19,K-apt 마스터에 없음
11740,11740-176,제일아파트,천중로12길 17,K-apt 마스터에 없음
11740,11740-178,천호롯데아파트,천중로 161,K-apt 마스터에 없음
11740,11740-179,성원아파트,진황도로31길 26,K-apt 마스터에 없음
11740,11740-18,KNP,상암로47길 38,K-apt 마스터에 없음
11740,11740-181,천호태영아파트,천호대로 1055,후보 2개 이상(모호)
11740,11740-182,태천와이드빌,천중로17길 42-10,K-apt 마스터에 없음
11740,11740-187,고려아파트(A동),상암로41길 89-8,K-apt 마스터에 없음
11740,11740-188,고려아파트(D동),상암로41길 89-7,K-apt 마스터에 없음
